,Area_name,FIPS_Code,tot_house_2000,hsgsd2000,hsg_mobile_200,vacant2000,oldhouse2000,hsg50_59_2000,hsg_slght_crwd_2000,hsg-mod_crowd_2000,hsg_very_crwd_2000,hsg_inc_plumb_2000,hsg_utilitygas_2000,hsg_bottledgas_2000,hsg_electric_2000,hsg_kero_2000,hsg_coal_2000,hsg_wood_2000,hsg_solar_2000,hsg_other_fuel_2000,hsg_noheat_2000
1783,"Roosevelt, NM",35041,7746,73.3152594888,15.1045701007,14.2912470953,20.7332816938,17.6090885618,3.88587658146,1.20061967467,0.258197779499,0.348567002324,38.9878647044,17.9447456752,26.9816679577,0.0387296669249,0.0,1.31680867545,0.0,0.413116447199,0.0258197779499
1784,"Sandoval, NM",35043,34866,77.5770091206,10.4112889348,9.90936729192,4.30505363391,2.36620203063,3.49337463431,1.68932484369,1.0927551196,1.70366546205,66.0184707165,11.8769001319,5.54695118454,0.0803074628578,0.0143406183675,5.81368668617,0.478976653473,0.149142431022,0.111856823266
1785,"San Juan, NM",35045,43221,54.3300710303,33.3217648828,12.748432475,4.51169570348,10.2681566831,6.2284537609,3.6209250133,1.99440086995,3.90088151593,56.275884408,17.8454917748,4.08597672428,0.217486869809,0.830614747461,7.32977025057,0.0161958307304,0.6385784688,0.0115684505217
1786,"San Miguel, NM",35047,14254,57.6820541602,30.5177494037,21.8885926757,24.8351339975,7.25410411113,2.58874701838,0.540199242318,0.371825452505,1.80300266592,27.7045039989,32.1102848323,3.35344464712,0.792759927038,0.154342640662,13.1612179037,0.329732005051,0.434965623685,0.0701557457556
1787,"Santa Fe, NM",35049,57701,61.3143619695,15.6080483874,9.04490390115,11.805687943,7.28063638412,2.7330548864,1.3258002461,0.573646903866,0.62563907038,63.6748063292,13.3949151661,8.83866830731,0.145578066238,0.0,3.13166149633,1.34139789605,0.308486854647,0.119581982981
1788,"Sierra, NM",35051,8727,45.0670333448,41.5262976968,29.9530193652,17.2224132004,9.12111836828,2.29173828349,0.973988770482,0.252091211184,0.962530079065,46.4535350063,16.6265612467,3.16259883121,0.0916695313395,0.0,3.26572705397,0.0802108399221,0.206256445514,0.160421679844
1789,"Socorro, NM",35053,7808,51.8826844262,35.7581967213,14.5107581967,17.7766393443,7.53073770492,3.94467213115,1.25512295082,0.883709016393,2.2669057377,27.330942623,34.1700819672,8.82428278689,0.30737704918,0.0,14.4467213115,0.115266393443,0.204918032787,0.0896516393443
1790,"Taos, NM",35055,17404,64.1978855436,21.2997012181,27.1719145024,18.0016088256,6.4467938405,2.05699839117,1.00551597334,0.258561250287,3.3210756148,34.2047805102,18.5187313261,2.62008733624,0.195357389106,0.0229832222478,14.6403125718,2.0684900023,0.511376695013,0.0459664444955
1791,"Torrance, NM",35057,7257,43.3512470718,52.6801708695,16.9904919388,11.2029764365,5.73239630701,3.70676588122,0.785448532451,0.303155573929,1.88783243765,36.7507234394,32.5341050021,3.2244729227,0.440953562078,0.110238390519,8.15764089844,0.620090946672,1.12994350282,0.0413393964448
1792,"Union, NM",35059,2225,79.2808988764,15.1011235955,22.1123595506,40.8539325843,14.2921348315,1.66292134831,0.719101123596,0.134831460674,0.0,51.0561797753,20.2247191011,2.06741573034,0.0,0.0,2.65168539326,0.224719101124,1.66292134831,0.0
1793,"Valencia, NM",35061,24643,56.9735827618,34.5574808262,7.96169297569,6.0625735503,4.67475550866,4.36635149941,2.08578500994,0.535649068701,0.884632552855,61.8228300126,22.6149413627,3.60751531875,0.162317899606,0.0,3.41273383922,0.166375847097,0.219129164469,0.0324635799213
1794,"Albany, NY",36001,129972,49.7237866617,1.69344166436,7.27849075185,41.4727787523,13.7875850183,0.98790508725,0.501646508479,0.11694826578,0.413165912658,62.2087834303,2.1073769735,12.1472317114,15.0517034438,0.0361616348137,0.676299510664,0.0269288769889,0.291601267965,0.17542239867
1795,"Allegany, NY",36003,24505,66.4925525403,18.5594776576,26.5088757396,43.7665782493,6.88022852479,1.02836155887,0.208120791675,0.0775351968986,0.644766374209,42.5627422975,6.85982452561,5.84778616609,9.1124260355,0.461130381555,8.06774127729,0.00816159967354,0.514180779433,0.0571311977148
1796,"Bronx, NY",36005,490659,5.79404433629,0.0678679082622,5.59390533955,43.7580886114,17.9036764841,9.13974878684,5.69927383376,3.73721872013,1.51632804045,40.9294438704,2.58529854746,9.84634950138,37.2668187071,0.138385314444,0.0158969875209,0.0756125944903,2.09656808496,1.45172105271
1797,"Broome, NY",36007,88817,58.7702804643,6.02474751455,9.08384656091,45.1681547452,16.4011394215,0.997556774041,0.260085344022,0.0630509924902,0.404201898285,60.436628123,4.31561525384,8.17974036502,15.2921175,0.220678473716,1.8296046928,0.0180145692829,0.49540065528,0.128353806141
1798,"Cattaraugus, NY",36009,39839,65.2551519867,14.9075026984,19.6189663395,46.8912372299,8.43143653204,1.01659178192,0.296192173498,0.10542433294,0.933758377469,45.0036396496,8.45653756369,8.35111323075,10.4545796832,0.200808253219,7.13371319561,0.0,0.722909711589,0.0577323728005
1799,"Cayuga, NY",36011,35477,63.7793500014,12.2107280773,13.865321194,50.6215294416,8.2588719452,0.944273754827,0.166304929955,0.0704681906587,0.369253319052,43.022239761,9.87682160273,7.57110240437,20.6584547735,0.372072046678,3.94903740452,0.00845618287905,0.566564252896,0.109930377428
1800,"Chautauqua, NY",36013,64900,64.8597842835,7.65023112481,16.001540832,55.8828967643,12.281972265,0.812018489985,0.261941448382,0.0708782742681,0.448382126348,61.0862865948,5.53312788906,8.73651771957,3.63636363636,0.060092449923,3.7781201849,0.00308166409861,1.14021571649,0.0246533127889
1801,"Chemung, NY",36015,37745,65.9186647238,5.96900251689,7.14266790303,49.0104649622,15.6259107167,0.744469466154,0.23314346271,0.0211948602464,0.384156841966,69.852960657,3.3461385614,7.39700622599,8.23155384819,0.654391310107,2.54338322957,0.039740362962,0.617300304676,0.174857597033
1802,"Chenango, NY",36017,23890,60.0627877773,22.4822101298,16.5927166178,42.126412725,7.80661364588,0.99204688154,0.301381331101,0.0209292591042,0.514859773964,12.7291753872,8.17078275429,9.23398911679,43.5537881959,0.527417329427,8.42193386354,0.0251151109251,0.577647551277,0.167434072834
1803,"Clinton, NY",36019,33091,59.4330784806,16.4002296697,11.0845849325,32.2323290321,11.4865069052,1.13323864495,0.329394699465,0.0151098485993,0.640657580611,1.78900607416,2.2362575927,28.2493729413,52.1168897888,0.0392856063582,4.20658185005,0.0,0.102746970475,0.175274243752
1804,"Columbia, NY",36021,30207,70.2618598338,9.29916906677,17.9130665078,42.1789651405,9.63021816135,1.05604661171,0.311186148906,0.0794517826994,0.24497632999,9.18661237462,3.79051213295,12.1197073526,52.9181977687,0.16552454729,3.50912040256,0.0728308008078,0.297944185123,0.0264839275665
1805,"Cortland, NY",36023,20116,59.1022071983,9.22151521177,9.47504474051,47.9369655995,8.41121495327,1.03400278385,0.079538675681,0.00994233446013,0.561741896997,45.8540465301,6.55696957646,9.31596738914,21.9278186518,0.661165241599,5.41857228077,0.0149135016902,0.686021077749,0.0894810101412
1806,"Delaware, NY",36025,28952,69.9191765681,15.8849129594,33.4415584416,39.1371925946,6.9770654877,0.739154462559,0.359215252832,0.0103619784471,0.397209173805,6.5798563139,6.69383807682,6.15156120475,38.7503453993,0.165791655153,7.89928156949,0.0138159712628,0.286681403703,0.0172699640785
1807,"Dutchess, NY",36027,106103,64.8228608051,4.14125896534,6.18926891794,27.5081760176,14.3813087283,1.52493331951,0.569258173661,0.155509269295,0.359085040008,20.0361912481,2.94242387114,11.0223085115,57.8221162455,0.187553603574,1.20920237882,0.0282744125991,0.451448121165,0.111212689556
1808,"Erie, NY",36029,415868,55.3923360297,1.44541056297,8.41492973732,44.6059807439,19.5184529707,1.10251329749,0.45831850491,0.102917271827,0.393634518645,82.5194532881,1.42929968163,4.65941115931,1.8854540383,0.0389546683082,0.537911067935,0.00865659295738,0.367183817942,0.138745948234
1809,"Essex, NY",36031,23115,75.029201817,8.65671641791,34.9859398659,45.4207224746,9.07635734372,0.821977071166,0.363400389358,0.103828682674,0.37205277958,0.272550292018,4.65498593987,9.8680510491,45.1438459875,0.0605667315596,4.8583171101,0.0173047804456,0.086523902228,0.0519143413368
1810,"Franklin, NY",36033,23936,70.4796122995,12.5626671123,25.0877339572,45.1871657754,8.81935160428,1.19485294118,0.284090909091,0.0501336898396,0.484625668449,0.538937165775,2.77824197861,11.2048796791,53.1793114973,0.0208890374332,6.7179144385,0.0125334224599,0.355113636364,0.104445187166
1811,"Fulton, NY",36035,27787,62.8135459028,11.3758232267,21.243747076,51.6680462087,10.8036132004,0.852916831612,0.0719761039335,0.00719761039335,0.550617195091,31.7558570555,5.14989023644,5.38381257423,31.7522582503,0.01079641559,4.17821283334,0.0503832727534,0.327491272897,0.147551013064
1812,"Genesee, NY",36037,24190,68.3009508061,6.49855312112,5.87019429516,49.2269532865,10.1488218272,1.04175279041,0.301777594047,0.0578751550227,0.301777594047,54.1463414634,8.84663083919,9.25175692435,18.1025217032,0.289375775114,2.69946258785,0.0,0.686233980984,0.107482430757
1813,"Greene, NY",36039,26544,68.8215792646,11.1324593128,31.223628692,36.3208257987,9.06419529837,0.79867389994,0.207203134418,0.0715792646172,0.305153707052,3.51491862568,4.47558770344,8.16380349608,48.1464737794,0.267480409885,3.82760699216,0.0150693188668,0.282549728752,0.0828812537673
1814,"Hamilton, NY",36041,7965,81.5317011927,13.3961079724,70.3452605148,33.3082234777,15.7564344005,0.075329566855,0.0251098556183,0.0251098556183,0.251098556183,0.0251098556183,5.48650345261,1.63214061519,17.8656622724,0.0,4.50721908349,0.0,0.112994350282,0.0251098556183
1815,"Herkimer, NY",36043,32026,65.5467432711,11.4750515206,19.6465371885,49.953163055,10.2885155811,0.643227377756,0.0562043339786,0.0156123149941,0.399675263848,34.4220320989,3.65952663461,7.74058577406,29.5884593768,0.0811840379692,4.25903953038,0.0374695559858,0.343470929869,0.221694872916
1816,"Jefferson, NY",36045,54070,56.3380802663,14.1908636952,25.8960606621,42.335860921,7.83983724801,1.11891991862,0.290364342519,0.0850749029036,0.449417421861,30.4623636027,6.01442574441,11.0282966525,21.3574995376,0.0980210837803,4.14832624376,0.0,0.68244867764,0.31255779545
1817,"Kings, NY",36047,930866,5.04777271917,0.0684309019773,5.38627471623,58.5099251665,14.6042502358,7.99406144386,4.55371664665,2.11544948467,1.40879568058,57.1169212325,3.33302537637,4.91295202532,26.6440067636,0.0475900935258,0.0187996983454,0.0872306003227,1.26119119186,1.19200830195
1818,"Lewis, NY",36049,15134,72.8756442447,13.6315580811,33.6593101625,43.2337782477,5.70899960354,0.977930487644,0.165190960751,0.0396458305802,0.528611074402,1.76423946082,5.14735033699,4.59230870887,38.5027091318,0.151975683891,15.9574468085,0.0,0.165190960751,0.0594687458702
1819,"Livingston, NY",36051,24023,69.4625983433,11.5431045248,7.79669483412,42.0513674395,7.5386088332,1.0489947134,0.174832452233,0.108229613287,0.316363484994,43.2918453149,11.9135828165,11.7137742996,19.0317612288,0.632726969987,4.89530866253,0.00832535486825,0.620238937685,0.0957415809849
1820,"Madison, NY",36053,28646,68.5750191999,11.4989876423,11.4431334218,41.92906514,11.041681212,0.921594637995,0.195489771696,0.0872722195071,0.37352509949,35.2684493472,6.60127068352,10.2667039028,30.8908748167,0.268798436082,4.53466452559,0.0,0.548069538505,0.178035327794
1821,"Monroe, NY",36055,304388,62.5632416521,0.71159178417,5.87276765181,35.3085535566,14.7213424971,1.14229207459,0.459939288014,0.122212439387,0.396533371881,75.7447731185,1.25497720015,11.7534199771,4.03202491557,0.0262822450294,0.484578892729,0.0302245817838,0.565396796194,0.235554621076
1822,"Montgomery, NY",36057,22522,52.6773821153,8.65820087026,11.0292158778,61.7396323595,9.10665127431,1.04786431045,0.34632803481,0.0843619571974,0.648255039517,40.7645857384,3.91173075215,7.71245892905,32.7013586715,0.11544267827,3.16579344641,0.0,0.386288961904,0.213124944499
1823,"Nassau, NY",36059,458151,77.5549982429,0.0912362954572,2.34944374235,37.9117365235,34.9976317852,2.05456279698,1.03197417445,0.678597231044,0.350321182318,37.4330733754,0.931570595721,4.62991459148,54.0402618351,0.05260274451,0.0342681779588,0.0172432233041,0.359051928294,0.152569785944
1824,"New York, NY",36061,798144,0.293556050036,0.0296938898244,7.45479512469,54.9805548873,11.5168440783,3.94114345281,3.98136175928,1.79328542218,1.38584014915,34.9533417529,1.82047349852,13.1531402855,37.6821726405,0.106747654559,0.0160372063187,0.0362090048913,2.99908287226,1.77799995991
1825,"Niagara, NY",36063,95715,63.6974350938,4.68474115865,8.22128193073,41.7102857441,18.7640390743,0.997753748106,0.321788643368,0.0449250378729,0.361489839628,70.2063417437,3.7590764248,6.76383012067,9.73410646189,0.0898500757457,0.828501279841,0.0,0.281042678786,0.115969283811
1826,"Oneida, NY",36065,102803,57.9788527572,6.65642053247,11.9714405222,46.7710086282,16.2028345476,1.04568932813,0.245129033199,0.0778187406982,0.305438557241,50.9459840666,3.11274962793,8.50461562406,21.8515023881,0.0457185101602,2.43280838108,0.00875460832855,0.939661293931,0.186764977676
1827,"Onondaga, NY",36067,196633,61.3900006611,1.37616778465,7.87253411177,35.8637665092,17.237188061,1.02678594132,0.48109930683,0.0864554779717,0.39769519867,69.8768772281,2.20308900337,12.5462155386,5.48432867321,0.104763696836,0.841669506136,0.0152568490538,0.762842452691,0.292422940198
1828,"Ontario, NY",36069,42647,65.2355382559,9.4332543907,10.0288414191,38.6357774287,7.54801041105,0.776139001571,0.316552160762,0.0351724623068,0.347034961428,51.3447604755,9.96787581776,10.4204281661,13.7899500551,0.551035242807,3.31090111848,0.0304828006659,0.518207611321,0.0375172931273
1829,"Orange, NY",36071,122754,62.2822881535,2.93921175685,6.48940156736,30.3835312902,12.025677371,2.44554148948,1.07939456148,0.415465076494,0.348664809293,41.8886553595,3.97950372289,8.35573586197,37.8236147091,0.126268797758,0.757612786549,0.0122195610734,0.434201736807,0.132785896997
1830,"Orleans, NY",36073,17347,68.6689341096,11.8464287773,11.4371361042,51.7265233182,8.4567936819,1.38928921427,0.391998616475,0.0403527987548,0.374704559866,36.5769297285,11.9098403182,9.71349512884,25.6240272093,0.149881823947,3.97186833458,0.028823427682,0.426586729694,0.161411195019
1831,"Oswego, NY",36075,52831,63.6993431887,17.6411576537,13.834680396,37.1486437887,8.51772633492,1.31362268365,0.225246540857,0.0246067649675,0.291495523462,36.6716511139,15.4454770873,7.55427684503,20.7397172115,0.210103916261,4.73585584221,0.0208211088187,0.643561545305,0.143854933656
1832,"Otsego, NY",36077,28481,66.4091850707,15.8737403883,18.2226747656,50.4617113163,6.46395842843,0.87426705523,0.165022295565,0.0702222534321,0.280889013728,11.9132052948,9.06218180541,7.94915908852,44.4225975212,0.273866788385,7.44004775113,0.0,0.575822478143,0.140444506864
1833,"Putnam, NY",36079,35030,79.2920353982,0.962032543534,6.64287753354,25.2954610334,16.5144162147,1.48729660291,0.436768484156,0.162717670568,0.23979446189,3.03168712532,2.93748215815,20.6936911219,64.6674279189,0.11704253497,1.43591207536,0.0142734798744,0.388238652583,0.071367399372
1834,"Queens, NY",36081,817250,21.062710309,0.0773325175895,4.23199755277,49.1674518201,21.4919547262,7.21615172836,5.1062710309,3.34267360049,0.933374120526,56.660385439,2.49691037014,5.17075558275,29.7524625268,0.0491893545427,0.00770877944325,0.0324258182931,0.87965738758,0.718507188743
1835,"Rensselaer, NY",36083,66120,55.3070175439,4.02450090744,9.41621294616,47.2489413188,11.5728977616,0.983061101028,0.27979431337,0.0831820931639,0.530852994555,38.8702359347,3.60707803993,11.1237144586,33.2728372656,0.0998185117967,3.03841500302,0.0166364186328,0.261645493043,0.293405928615
1836,"Richmond, NY",36085,163993,33.7807101523,0.169519430707,4.66605281933,25.6724372382,9.69614556719,2.80438799217,1.30249461867,0.611611471221,0.432945308641,77.1600007317,1.18175775795,2.89158683602,13.3066655284,0.0109760782472,0.0128054246218,0.0121956424969,0.407944241523,0.350014939662
1837,"Rockland, NY",36087,94973,61.4974782307,1.2614111379,2.41963505417,18.1967506554,14.8715950849,3.75369841955,1.67837174776,0.897097069693,0.452760258179,86.6909542712,0.983437397997,6.18596864372,3.11246354227,0.0,0.114769460794,0.0,0.255862192413,0.236909437419
1838,"St. Lawrence, NY",36089,49721,68.4620180608,13.7165382836,18.5334164639,42.9174795358,11.4418454979,1.03577965045,0.295649725468,0.0724040144004,0.927173628849,25.528448744,4.84101285171,7.20621065546,36.0451318356,0.026145894089,7.10363830172,0.00804489048893,0.420345528046,0.287604834979
1839,"Saratoga, NY",36091,86701,60.5956102006,10.467007301,9.84533050369,23.8013402383,7.74500870809,0.672425923576,0.17300838514,0.0276813416224,0.244518517664,46.1332625921,6.56278474297,9.79458137738,24.154277344,0.0980380849125,2.86271207945,0.0230677846853,0.389845561182,0.136099929643
1840,"Schenectady, NY",36093,65032,59.8197810309,0.524357239513,8.22364374462,53.0308155985,16.1443596998,0.942612867511,0.402878582852,0.116865543117,0.299852380367,66.4718907615,1.76220937385,9.02017468323,13.4626030262,0.0,0.659675236806,0.0445934309263,0.221429450117,0.133780292779
1841,"Schoharie, NY",36095,15915,69.274269557,14.2758404021,24.6559849199,40.3393025448,6.2959472196,0.848256361923,0.207351555137,0.0125667609174,0.590637763117,0.967640590638,7.16933710336,10.0973923971,48.7338988376,0.182218033302,7.57147345272,0.0879673264216,0.452403393025,0.0816839459629
1842,"Schuyler, NY",36097,9181,68.3694586646,19.9760374687,19.6819518571,42.936499292,7.77693061758,1.16545038667,0.250517372835,0.0435682387539,0.424790327851,17.1114257706,16.7628798606,7.76603855789,28.5807646226,2.26554841521,7.5699814835,0.0,0.196057074393,0.0653523581309
1843,"Seneca, NY",36099,14794,69.1496552656,14.3233743409,14.6275517102,46.5729349736,10.3623090442,1.00040556983,0.439367311072,0.0,0.358253345951,38.3669055022,15.2088684602,7.9018521022,18.521022036,2.07516560768,2.3658239827,0.0270379883737,0.750304177369,0.155468433149
1844,"Steuben, NY",36101,46132,64.6080811584,16.3595768664,15.3060782104,44.9210959854,9.58553715425,1.07084019769,0.249284661406,0.054192317697,0.66548166132,46.5815485997,11.1571143675,6.72851816526,12.0827191537,1.52822335906,6.21911037891,0.00433538541576,0.346830833261,0.0455215468655
1845,"Suffolk, NY",36103,522323,81.6065920896,1.02886528068,10.1515728773,16.7777409764,19.5758180283,1.87719093358,0.730199512562,0.310918722706,0.301537554349,24.8671798868,1.7077555459,5.77286468335,56.8632819156,0.0953433028988,0.158139695169,0.018762336715,0.274542763769,0.0905569925123
1846,"Sullivan, NY",36105,44730,67.440196736,10.7310529846,38.1600715404,31.4173932484,13.6194947463,1.42633579253,0.373351218422,0.344287949922,0.478426112229,0.851777330651,7.17192041136,8.36798569193,41.6633132126,0.174379610999,3.01587301587,0.0335345405768,0.473954840152,0.0871898054997
1847,"Tioga, NY",36107,21410,67.3517048108,17.1695469407,7.87015413358,35.5721625409,10.2849135918,0.91546006539,0.336291452592,0.0513778608127,0.359645025689,25.7776739841,8.97711349837,8.9864549276,39.5469406819,2.05511443251,6.52498832321,0.0,0.107426436245,0.154133582438
1848,"Tompkins, NY",36109,38625,49.5223300971,9.50420711974,5.70873786408,34.9514563107,9.41877022654,1.13656957929,0.722330097087,0.113915857605,0.533333333333,49.7449838188,8.02071197411,15.9067961165,14.7469255663,0.888025889968,4.39093851133,0.0181229773463,0.422006472492,0.152750809061
1849,"Ulster, NY",36111,77656,68.338570104,7.70964252601,13.0794787267,36.3655094262,14.5165859689,1.41392809313,0.405635108684,0.117183475842,0.408210569692,13.5340475945,6.53008138457,8.51576182137,54.5508396003,0.204749150098,3.09827959205,0.032193262594,0.333522200474,0.121046667353
1850,"Warren, NY",36113,34852,70.46941352,6.92069321703,26.1850109032,31.7370595662,11.3824170779,0.737403879261,0.111901755997,0.0430391369218,0.464822678756,29.6769195455,4.67405026971,8.41845518191,26.7043498221,0.129117410766,3.8534373924,0.0172156547687,0.304143234248,0.0373005853323
1851,"Washington, NY",36115,26794,72.4751810107,8.77808464582,16.1827274763,47.3912069866,8.25557960737,1.15324326342,0.216466373069,0.0,0.58968425767,15.6117041129,5.91923564977,8.53176084198,45.1892214675,0.391878778831,7.83384339778,0.0746435769202,0.182876763455,0.0821079346122
1852,"Wayne, NY",36117,38767,71.1713570821,11.0893285526,9.95434261098,41.8113343823,8.01454845616,0.949260969381,0.317280160962,0.030954162045,0.407563133593,46.8336471741,9.08762607372,9.55709753141,19.3024995486,0.273428431398,4.59927257719,0.0232156215338,0.245053782857,0.12381664818
1853,"Westchester, NY",36119,349445,44.8436806937,0.0434975461088,3.52072572222,42.1765943138,19.8411767231,3.09404913506,1.83204796177,0.906294266623,0.623274048849,40.2117643692,1.80228648285,7.94688720686,45.339896121,0.0864227560846,0.0752622014909,0.0131637310593,0.604959292593,0.398632116642
1854,"Wyoming, NY",36121,16940,74.492325856,8.24085005903,12.0070838253,53.1463990555,8.51829988194,0.873671782763,0.466351829988,0.0177095631641,0.247933884298,43.2644628099,9.97638724911,11.5171192444,15.0826446281,0.519480519481,7.04840613932,0.0,0.548996458087,0.0354191263282
1855,"Yates, NY",36123,12064,75.0165782493,12.8315649867,25.1574933687,44.8027188329,8.9025198939,1.3925729443,0.314986737401,0.165782493369,0.547082228117,22.1153846154,13.8925729443,11.4472811671,19.3385278515,1.50033156499,6.20855437666,0.0,0.207228116711,0.132625994695
1856,"Alamance, NC",37001,55463,67.3800551719,15.3129113102,6.99385175703,16.8707065972,14.2942141608,2.19064962227,0.679732434235,0.461568973911,0.402069848367,43.6525251068,11.73935777,30.2598128482,5.4017993978,0.0,1.64253646575,0.0288480608694,0.140634296738,0.140634296738
1857,"Alexander, NC",37003,14098,64.4772308129,31.8059299191,6.8165697262,11.1292381898,8.41254078593,1.96481770464,0.709320470989,0.177330117747,0.439778692013,0.964675840545,10.7249255214,54.206270393,22.2017307419,0.0,4.18499077883,0.0425592282593,0.489431124982,0.368846644914
1858,"Alleghany, NC",37005,6412,77.8540237056,14.8159700561,28.368683718,15.0031191516,9.73175296319,0.873362445415,0.155957579538,0.0467872738615,0.358702432938,0.124766063631,9.71615720524,17.3892701185,37.164691204,0.0,6.95570804741,0.093574547723,0.187149095446,0.0
1859,"Anson, NC",37007,10221,69.0147735055,24.3322571177,9.95010272967,21.2405831132,12.2492906761,3.20907934644,0.812053615106,0.117405341943,1.00772918501,8.75648175325,29.9383621955,30.2318755503,17.4151257216,0.0,2.79816064964,0.0,0.675080716173,0.234810683886
1860,"Ashe, NC",37009,13268,72.1435031655,20.6059692493,21.5330117576,15.2246005427,9.75278866446,0.987337955984,0.226107928851,0.0829062405788,0.74615616521,0.180886343081,6.08984021706,15.0663249925,48.82423877,0.0150738619234,7.90624057884,0.0,0.233644859813,0.150738619234
1861,"Avery, NC",37011,11911,65.964234741,15.5906305096,45.1599361934,12.5934010578,7.48887582907,0.663252455713,0.184703215515,0.0923516077575,0.226681219041,0.134329611284,8.09335907984,10.3517756695,31.6849970615,0.117538409873,4.27336075896,0.0,0.184703215515,0.0
1862,"Beaufort, NC",37013,22139,63.2639233931,27.5441528524,17.2546185465,15.1903880031,9.95528253309,1.61705587425,0.266498035142,0.239396540042,0.93951849677,11.61299065,32.8921812187,28.9443967659,6.94701657708,0.0,1.93323998374,0.0,0.153575138895,0.261981119292
1863,"Bertie, NC",37015,9050,65.9116022099,31.6574585635,14.4419889503,18.1767955801,10.9060773481,2.18784530387,0.939226519337,0.209944751381,2.12154696133,1.37016574586,31.7458563536,29.226519337,16.5082872928,0.0220994475138,6.20994475138,0.0552486187845,0.243093922652,0.17679558011
1864,"Bladen, NC",37017,15316,63.9200835727,30.6085139723,15.7939409768,13.7242099765,9.64351005484,1.83468268477,0.574562548968,0.346043353356,0.757377905458,4.71402454949,30.314703578,39.011491251,7.21467746148,0.0,2.51371115174,0.0,0.117524157744,0.319926873857
1865,"Brunswick, NC",37019,51431,55.6590383232,35.8888608038,40.8177947152,3.65732729288,3.42011627229,1.15688981354,0.28193113103,0.108883747156,0.365538294025,0.583305788338,12.0219322976,41.7724718555,3.71371351908,0.0,0.836071629951,0.00388870525559,0.0252765841613,0.225544904824
1866,"Buncombe, NC",37021,93973,62.4711353261,19.2119012908,8.72271822758,20.6325221074,10.3136007151,1.41849254573,0.349036425356,0.106413544316,0.289444840539,17.7050855033,6.42844221212,34.5769529546,28.8444553223,0.0425654177264,2.94233450034,0.126632117736,0.373511540549,0.237302203825
1867,"Burke, NC",37023,37427,64.025970556,26.1869773158,7.74574505036,16.1460977369,11.6707189997,2.00657279504,0.804232238758,0.317952280439,0.443530071873,10.8878617041,6.74112271889,44.2327731317,26.3873674086,0.0240468111257,3.43869399097,0.053437358057,0.251155582868,0.237796243354
1868,"Cabarrus, NC",37025,52848,74.1901301847,12.3826824099,6.29919769906,17.7376627309,11.0278534665,1.85815924917,0.614971238268,0.391689373297,0.261126248865,36.8377232819,5.83749621556,40.970330003,8.39199212837,0.0,1.16560702392,0.0283832879201,0.302755071147,0.166515289131
1869,"Caldwell, NC",37027,33430,69.428656895,20.1076877057,7.96290756805,14.9177385582,12.3152856716,1.6153155848,0.388872270416,0.18247083458,0.481603350284,11.1666168112,7.86419383787,42.6323661382,25.3006281783,0.0149566257852,4.28357762489,0.0628178282979,0.284175889919,0.427759497457
1870,"Camden, NC",37029,2973,80.2556340397,16.7843928692,10.4608139926,20.7534476959,10.1244534141,0.437268752102,0.0,0.0,0.706357214934,0.874537504205,23.04069963,46.1486713757,17.9280188362,0.0,1.54725866128,0.0,0.0,0.0
1871,"Carteret, NC",37031,40947,55.156665934,25.7161696828,38.4472610936,8.0469875693,6.60854275038,0.691137323858,0.35167411532,0.031748357633,0.146530881383,0.437150462793,10.8506117664,44.8140278897,4.10042249737,0.0,0.683810779789,0.0219796322075,0.0781498034044,0.566586074682
1872,"Caswell, NC",37033,9601,65.3265284866,31.2675762941,9.69690657223,15.52963233,9.06155608791,1.60399958338,0.406207686699,0.0729090719717,1.28111655036,3.49963545464,26.4451619623,38.3293406937,14.9255285908,0.0,6.75971252994,0.166649307364,0.156233725654,0.0208311634205
1873,"Catawba, NC",37035,59919,66.1159231629,16.230244163,7.31988184048,12.2565463376,10.5809509504,2.24970376675,0.757689547556,0.412223167943,0.340459620488,19.7516647474,4.90996178174,54.2015053656,11.4204175637,0.0,1.78073732873,0.0133513576662,0.263689313907,0.338790700779
1874,"Chatham, NC",37037,21358,68.6300215376,20.16106377,7.57093360802,13.8730218185,8.8865998689,2.2614477011,0.987920217249,0.627399569248,1.02537690795,14.3552767113,27.287199176,37.6627025002,8.17492274558,0.0,4.47139245248,0.154508849143,0.131098417455,0.191965539845
1875,"Cherokee, NC",37039,13499,72.1683087636,22.7720571894,23.4313652863,12.882435736,6.58567301282,1.50381509741,0.229646640492,0.0592636491592,0.71116378991,0.622268316172,22.342395733,29.1132676495,17.0531150456,0.0296318245796,7.08941403067,0.0,0.192606859767,0.125935254463
1876,"Chowan, NC",37041,6443,67.9497128667,20.9529722179,13.3943814993,19.711314605,7.55859071861,1.64519633711,0.496663045165,0.589787366134,1.03988825081,3.2593512339,35.092348285,30.9017538414,14.9774949558,0.0,1.73832065808,0.139686481453,0.186248641937,0.310414403228
1877,"Clay, NC",37043,5425,75.7603686636,19.3732718894,29.0875576037,11.5944700461,6.93087557604,0.36866359447,0.0,0.110599078341,0.995391705069,0.405529953917,30.5253456221,23.6129032258,11.668202765,0.0,3.94470046083,0.258064516129,0.110599078341,0.387096774194
1878,"Cleveland, NC",37045,40317,68.2168812164,21.7377285016,8.11320286728,14.7605228564,11.3946970261,2.09589007119,0.409256641119,0.0744102983853,0.483666939504,23.8931468115,4.72257360419,46.3253714314,13.7758265744,0.0396854924722,2.29927822011,0.0520872088697,0.20090780564,0.577919984126
